wall_time,event,object_id,class,grid,destination,status,message
2026-09-08 06:29:32,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 06:29:33,release,object_blue_3,blue,r1c2,blue_sort_bin,passed,"destination=(0.285, -0.09, 0.0375)"
2026-09-08 06:29:33,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:35,motion_command,object_blue_3,blue,r1c2,blue_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:36,object_complete,object_blue_3,blue,r1c2,blue_sort_bin,passed,pick-place sequence complete
2026-09-08 06:29:36,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 06:29:37,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 06:29:38,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
2026-09-08 06:29:40,grasp_attached,object_red_1,red,r3c1,red_sort_bin,passed,selected object attached to gripper pose
2026-09-08 06:29:40,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift,gripper=-0.550"
2026-09-08 06:29:41,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_above,gripper=-0.550"
2026-09-08 06:29:42,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=place_down,gripper=-0.550"
2026-09-08 06:29:44,release,object_red_1,red,r3c1,red_sort_bin,passed,"destination=(0.115, -0.15, 0.0375)"
2026-09-08 06:29:44,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:45,motion_command,object_red_1,red,r3c1,red_sort_bin,,"pose=lift_clear,gripper=0.120"
2026-09-08 06:29:46,object_complete,object_red_1,red,r3c1,red_sort_bin,passed,pick-place sequence complete
2026-09-08 06:29:46,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_above,gripper=0.120"
2026-09-08 06:29:47,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_down,gripper=0.120"
2026-09-08 06:29:49,motion_command,object_red_2,red,r1c1,red_sort_bin,,"pose=pick_grasp,gripper=-0.550"
